NAICS,Purchases from,In-region Purchases,% In-region Purchases,Imported Purchases,% Imported Purchases,Total Purchases,Cluster Name,Cluster ID,SBDC Region
334210,Telephone Apparatus Manufacturing,0.0,0.0,34.67020758,1.0,34.67020758,Machinery Manufacturing,IC18,Northwest IN SBDC
311314,Cane Sugar Manufacturing,0.0,0.0,33.84173028,1.0,33.84173028,Machinery Manufacturing,IC18,Northwest IN SBDC
623220,Residential Mental Health and Substance Abuse Facilities,21.98557464,0.682775301,10.21473286,0.317224699,32.20030749,Machinery Manufacturing,IC18,Northwest IN SBDC
311710,Seafood Product Preparation and Packaging,0.0,0.0,31.7902083,1.0,31.7902083,Machinery Manufacturing,IC18,Northwest IN SBDC
445291,Baked Goods Retailers,10.37981217,0.351451192,19.15433771,0.648548808,29.53414988,Machinery Manufacturing,IC18,Northwest IN SBDC
458320,Luggage and Leather Goods Retailers,1.958301978,0.070359388,25.87454367,0.929640612,27.83284565,Machinery Manufacturing,IC18,Northwest IN SBDC
811430,Footwear and Leather Goods Repair,6.326069925,0.236576909,20.41394432,0.763423091,26.74001424,Machinery Manufacturing,IC18,Northwest IN SBDC
311313,Beet Sugar Manufacturing,0.0,0.0,26.35142397,1.0,26.35142397,Machinery Manufacturing,IC18,Northwest IN SBDC
445292,Confectionery and Nut Retailers,20.37950222,0.799805306,5.101076696,0.200194694,25.48057891,Machinery Manufacturing,IC18,Northwest IN SBDC
312113,Ice Manufacturing,2.016298855,0.090263144,20.32170949,0.909736856,22.33800834,Machinery Manufacturing,IC18,Northwest IN SBDC
512132,Drive-In Motion Picture Theaters,21.4550556,0.982977189,0.37155019,0.017022811,21.82660579,Machinery Manufacturing,IC18,Northwest IN SBDC
311512,Creamery Butter Manufacturing,0.0,0.0,21.68658145,1.0,21.68658145,Machinery Manufacturing,IC18,Northwest IN SBDC
621410,Family Planning Centers,14.46885823,0.698639947,6.241177449,0.301360053,20.71003568,Machinery Manufacturing,IC18,Northwest IN SBDC
525910,Open-End Investment Funds,3.915310573,0.207920623,14.91548417,0.792079377,18.83079474,Machinery Manufacturing,IC18,Northwest IN SBDC
445250,Fish and Seafood Retailers,1.411510179,0.0784167,16.58861192,0.9215833,18.0001221,Machinery Manufacturing,IC18,Northwest IN SBDC
812112,Beauty Salons,17.01864549,0.999515875,0.008243149,0.000484125,17.02688864,Machinery Manufacturing,IC18,Northwest IN SBDC
624190,Other Individual and Family Services,6.34552832,0.382913236,10.22618485,0.617086764,16.57171317,Machinery Manufacturing,IC18,Northwest IN SBDC
623312,Assisted Living Facilities for the Elderly,10.2332287,0.681373705,4.785297288,0.318626295,15.01852599,Machinery Manufacturing,IC18,Northwest IN SBDC
624410,Child Care Services,11.73766362,0.911902223,1.133961568,0.088097777,12.87162519,Machinery Manufacturing,IC18,Northwest IN SBDC
337126,Household Furniture (except Wood and Upholstered) Manufacturing,0.039892759,0.003313368,12.00004782,0.996686632,12.03994058,Machinery Manufacturing,IC18,Northwest IN SBDC
337121,Upholstered Household Furniture Manufacturing,0.241201531,0.022138193,10.65406574,0.977861807,10.89526727,Machinery Manufacturing,IC18,Northwest IN SBDC
812921,Photofinishing Laboratories (except One-Hour),4.619950395,0.54288247,3.89008751,0.45711753,8.510037906,Machinery Manufacturing,IC18,Northwest IN SBDC
623311,Continuing Care Retirement Communities,7.755851186,0.943495847,0.464483019,0.056504153,8.220334205,Machinery Manufacturing,IC18,Northwest IN SBDC
812113,Nail Salons,6.646717991,0.999846889,0.001017844,0.000153111,6.647735835,Machinery Manufacturing,IC18,Northwest IN SBDC
624310,Vocational Rehabilitation Services,6.412070035,0.999182722,0.005244732,0.000817278,6.417314766,Machinery Manufacturing,IC18,Northwest IN SBDC
812199,Other Personal Care Services,5.854971379,0.987993848,0.071149915,0.012006152,5.926121294,Machinery Manufacturing,IC18,Northwest IN SBDC
525120,Health and Welfare Funds,1.133055736,0.198284813,4.581228266,0.801715187,5.714284002,Machinery Manufacturing,IC18,Northwest IN SBDC
525110,Pension Funds,1.643530382,0.296527534,3.899059061,0.703472466,5.542589443,Machinery Manufacturing,IC18,Northwest IN SBDC
525190,Other Insurance Funds,0.533089053,0.215019983,1.946164477,0.784980017,2.479253529,Machinery Manufacturing,IC18,Northwest IN SBDC
812111,Barber Shops,1.978467423,0.815082317,0.448854802,0.184917683,2.427322224,Machinery Manufacturing,IC18,Northwest IN SBDC
337910,Mattress Manufacturing,0.019625642,0.019846177,0.969262147,0.980153823,0.988887789,Machinery Manufacturing,IC18,Northwest IN SBDC
812191,Diet and Weight Reducing Centers,0.502660304,0.889107682,0.06269338,0.110892318,0.565353684,Machinery Manufacturing,IC18,Northwest IN SBDC
532120,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",137520822.4,0.176388538,642126334.2,0.823611462,779647156.5,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
532111,Passenger Car Rental,39699018.75,0.05134129,733538638.7,0.94865871,773237657.5,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
336214,Travel Trailer and Camper Manufacturing,757276300.1,0.999259789,560959.8216,0.000740211,757837259.9,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
336390,Other Motor Vehicle Parts Manufacturing,216347546.2,0.398900794,326011730.7,0.601099206,542359277.0,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
336999,All Other Transportation Equipment Manufacturing,15410409.74,0.053955616,270202303.0,0.946044384,285612712.7,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
533110,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),6359656.366,0.024627705,251872136.0,0.975372295,258231792.4,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers,75391335.63,0.309532202,168174068.1,0.690467798,243565403.7,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
551114,"Corporate, Subsidiary, and Regional Managing Offices",193011985.3,0.859012166,31678645.41,0.140987834,224690630.7,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
331110,Iron and Steel Mills and Ferroalloy Manufacturing,27602931.1,0.127283615,189258690.2,0.872716385,216861621.3,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423110,Automobile and Other Motor Vehicle Merchant Wholesalers,54814923.03,0.257829806,157786264.9,0.742170194,212601187.9,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
336360,Motor Vehicle Seating and Interior Trim Manufacturing,135936313.0,0.712990705,54720187.97,0.287009295,190656500.9,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
522292,Real Estate Credit,20682452.43,0.126275366,143106044.4,0.873724634,163788496.8,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
532112,Passenger Car Leasing,1383183.384,0.008884268,154305877.5,0.991115732,155689060.9,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",2726462.747,0.020236979,132000303.8,0.979763021,134726766.6,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
325510,Paint and Coating Manufacturing,44683023.51,0.368568144,76551066.33,0.631431856,121234089.8,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
336370,Motor Vehicle Metal Stamping,5874232.89,0.060527104,91177046.01,0.939472896,97051278.9,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423830,Industrial Machinery and Equipment Merchant Wholesalers,70029258.59,0.814488558,15950167.32,0.185511442,85979425.91,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
336310,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,26027985.34,0.310041381,57922051.43,0.689958619,83950036.77,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
326199,All Other Plastics Product Manufacturing,30329825.4,0.362236797,53399452.49,0.637763203,83729277.89,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
326291,Rubber Product Manufacturing for Mechanical Use,63602481.16,0.775982651,18361311.6,0.224017349,81963792.76,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
326299,All Other Rubber Product Manufacturing,6114769.361,0.077000159,73297655.27,0.922999841,79412424.63,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
522299,"International, Secondary Market, and All Other Nondepository Credit Intermediation",3961482.494,0.051099137,73563945.29,0.948900863,77525427.78,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
522291,Consumer Lending,4162784.558,0.054037164,72872800.7,0.945962836,77035585.25,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
523150,Investment Banking and Securities Intermediation,16033575.84,0.208455301,60882558.17,0.791544699,76916134.01,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
522310,Mortgage and Nonmortgage Loan Brokers,1507640.741,0.019753823,74813825.83,0.980246177,76321466.57,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
522110,Commercial Banking,32364672.34,0.435371761,41973342.25,0.564628239,74338014.59,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
522220,Sales Financing,23382534.03,0.316031231,50605514.3,0.683968769,73988048.33,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
523940,Portfolio Management and Investment Advice,31273415.0,0.443043841,39314215.7,0.556956159,70587630.69,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
325211,Plastics Material and Resin Manufacturing,4742725.135,0.067268254,65761930.81,0.932731746,70504655.95,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
334413,Semiconductor and Related Device Manufacturing,532476.5073,0.007816537,67589315.17,0.992183463,68121791.67,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
524210,Insurance Agencies and Brokerages,40899240.66,0.608227861,26344046.36,0.391772139,67243287.02,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
322211,Corrugated and Solid Fiber Box Manufacturing,25761535.52,0.398978358,38807218.59,0.601021642,64568754.11,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
522390,Other Activities Related to Credit Intermediation,7448672.917,0.117220024,56095700.19,0.882779976,63544373.11,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
522210,Credit Card Issuing,0.0,0.0,62291169.27,1.0,62291169.27,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
331314,Secondary Smelting and Alloying of Aluminum,60519.78158,0.001034367,58448505.44,0.998965633,58509025.22,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
484121,"General Freight Trucking, Long-Distance, Truckload",51266599.92,0.935459766,3537039.754,0.064540234,54803639.67,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
336211,Motor Vehicle Body Manufacturing,52695826.12,0.977278537,1225163.771,0.022721463,53920989.89,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
336120,Heavy Duty Truck Manufacturing,18295738.0,0.352722961,33574256.4,0.647277039,51869994.4,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
332322,Sheet Metal Work Manufacturing,16903925.7,0.329723596,34363032.13,0.670276404,51266957.82,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423610,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",14669970.18,0.287201852,36408983.87,0.712798148,51078954.05,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
332710,Machine Shops,12972551.27,0.259128673,37089647.94,0.740871327,50062199.21,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
424210,Drugs and Druggists' Sundries Merchant Wholesalers,3283988.222,0.070478933,43311328.99,0.929521067,46595317.21,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
541110,Offices of Lawyers,7783020.446,0.168154009,38502051.85,0.831845991,46285072.3,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
336330,Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing,362765.8186,0.007876996,45691060.19,0.992123004,46053826.01,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423130,Tire and Tube Merchant Wholesalers,37799378.94,0.839105259,7247864.556,0.160894741,45047243.49,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing",2164977.277,0.048687977,42301386.53,0.951312023,44466363.8,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
541990,"All Other Professional, Scientific, and Technical Services",8767698.216,0.199843262,35105175.69,0.800156738,43872873.91,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
332721,Precision Turned Product Manufacturing,32515299.6,0.741836472,11315518.69,0.258163528,43830818.28,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",30336380.09,0.693130788,13430800.12,0.306869212,43767180.21,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423690,Other Electronic Parts and Equipment Merchant Wholesalers,7518025.174,0.17702544,34950589.29,0.82297456,42468614.47,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
336350,Motor Vehicle Transmission and Power Train Parts Manufacturing,30731703.11,0.792095696,8066264.458,0.207904304,38797967.57,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
331318,"Other Aluminum Rolling, Drawing, and Extruding",18100863.08,0.479337471,19661390.4,0.520662529,37762253.47,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing,8658454.641,0.237033486,27869948.1,0.762966514,36528402.74,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
541330,Engineering Services,7276540.289,0.201657966,28807034.49,0.798342034,36083574.78,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
331315,"Aluminum Sheet, Plate, and Foil Manufacturing",1876367.904,0.052215798,34058501.61,0.947784202,35934869.51,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
336340,Motor Vehicle Brake System Manufacturing,7006454.332,0.198993397,28203027.23,0.801006603,35209481.56,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",1956706.207,0.056491281,32680607.2,0.943508719,34637313.41,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
531110,Lessors of Residential Buildings and Dwellings,29233921.1,0.848208683,5231560.896,0.151791317,34465482.0,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
321911,Wood Window and Door Manufacturing,31627998.25,0.993466917,207987.1321,0.006533083,31835985.38,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
336412,Aircraft Engine and Engine Parts Manufacturing,27326790.5,0.870674921,4058965.366,0.129325079,31385755.87,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
321113,Sawmills,7417273.03,0.237855922,23766617.53,0.762144078,31183890.55,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
484110,"General Freight Trucking, Local",12836354.82,0.415325708,18070363.88,0.584674292,30906718.7,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
325199,All Other Basic Organic Chemical Manufacturing,10698496.76,0.348903631,19964688.72,0.651096369,30663185.48,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
221122,Electric Power Distribution,15889679.12,0.518489806,14756399.02,0.481510194,30646078.14,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423990,Other Miscellaneous Durable Goods Merchant Wholesalers,6445334.211,0.2146792,23577761.66,0.7853208,30023095.87,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
333618,Other Engine Equipment Manufacturing,3853037.71,0.133237753,25065475.51,0.866762247,28918513.22,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
524126,Direct Property and Casualty Insurance Carriers,1111634.678,0.039154516,27279335.37,0.960845484,28390970.05,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
493110,General Warehousing and Storage,7744066.134,0.273985903,20520403.14,0.726014097,28264469.28,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",18977828.84,0.677088339,9050757.296,0.322911661,28028586.14,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
332321,Metal Window and Door Manufacturing,25783034.02,0.924938572,2092367.43,0.075061428,27875401.45,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
335931,Current-Carrying Wiring Device Manufacturing,7780597.25,0.294815529,18610811.87,0.705184471,26391409.12,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423810,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers,2088824.486,0.080025124,24013284.3,0.919974876,26102108.79,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
336320,Motor Vehicle Electrical and Electronic Equipment Manufacturing,24050423.54,0.923746728,1985309.872,0.076253272,26035733.41,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
425120,Wholesale Trade Agents and Brokers,17712458.49,0.682065237,8256404.203,0.317934763,25968862.69,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
531210,Offices of Real Estate Agents and Brokers,15153945.98,0.595793629,10280944.99,0.404206371,25434890.96,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423510,Metal Service Centers and Other Metal Merchant Wholesalers,24373215.52,0.960647658,998433.8275,0.039352342,25371649.35,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
326211,Tire Manufacturing (except Retreading),7786060.229,0.313353379,17061478.56,0.686646621,24847538.79,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423140,Motor Vehicle Parts (Used) Merchant Wholesalers,8322646.17,0.338974895,16229750.76,0.661025105,24552396.93,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423840,Industrial Supplies Merchant Wholesalers,15910251.01,0.648066341,8640092.069,0.351933659,24550343.08,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
482110,Rail transportation,18980077.21,0.775171228,5504935.304,0.224828772,24485012.52,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",0.0,0.0,23462771.8,1.0,23462771.8,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423720,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers,11506635.24,0.491000042,11928465.07,0.508999958,23435100.31,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
321215,Engineered Wood Member Manufacturing,21832337.6,0.935844104,1496694.991,0.064155896,23329032.59,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
561320,Temporary Help Services,22902273.04,0.991225986,202723.5653,0.008774014,23104996.6,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
531120,Lessors of Nonresidential Buildings (except Miniwarehouses),21011299.87,0.909733891,2084794.573,0.090266109,23096094.44,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
524114,Direct Health and Medical Insurance Carriers,18976259.5,0.823710547,4061274.208,0.176289453,23037533.7,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,20705939.52,0.919012409,1824702.416,0.080987591,22530641.94,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
531390,Other Activities Related to Real Estate,10195894.84,0.471359017,11434952.3,0.528640983,21630847.13,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
484122,"General Freight Trucking, Long-Distance, Less Than Truckload",12041657.3,0.560370565,9447082.567,0.439629435,21488739.87,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
441110,New Car Dealers,8347910.727,0.390780224,13014251.97,0.609219776,21362162.7,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
481111,Scheduled Passenger Air Transportation,1256898.765,0.059301771,19938062.93,0.940698229,21194961.69,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
332323,Ornamental and Architectural Metal Work Manufacturing,7466756.874,0.361597732,13182589.65,0.638402268,20649346.52,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423310,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers",20003937.65,0.988503696,232645.9226,0.011496304,20236583.58,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
523910,Miscellaneous Intermediation,1976866.076,0.098739881,18044082.46,0.901260119,20020948.53,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423730,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers,2505697.245,0.125859376,17403008.18,0.874140624,19908705.43,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,13392804.16,0.706038269,5576145.175,0.293961731,18968949.34,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing,12460162.36,0.672765948,6060635.844,0.327234052,18520798.2,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
541611,Administrative Management and General Management Consulting Services,6008375.74,0.325530591,12448801.27,0.674469409,18457177.01,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
327215,Glass Product Manufacturing Made of Purchased Glass,16928534.36,0.935134831,1174239.494,0.064865169,18102773.85,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
541512,Computer Systems Design Services,3922574.524,0.219475666,13949905.78,0.780524334,17872480.3,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
331313,Alumina Refining and Primary Aluminum Production,14579479.18,0.824231035,3109103.939,0.175768965,17688583.12,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
332114,Custom Roll Forming,9475220.84,0.543003806,7974418.974,0.456996194,17449639.81,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
321918,Other Millwork (including Flooring),17084289.84,0.981063884,329754.3673,0.018936116,17414044.21,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
513210,Software Publishers,744195.0023,0.042944362,16585087.84,0.957055638,17329282.84,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
532412,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing",8552266.466,0.506054884,8347612.842,0.493945116,16899879.31,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
492110,Couriers and Express Delivery Services,10171025.94,0.608889927,6533185.255,0.391110073,16704211.2,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
326111,Plastics Bag and Pouch Manufacturing,86313.68589,0.005243858,16373644.07,0.994756142,16459957.76,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
325220,Artificial and Synthetic Fibers and Filaments Manufacturing,905159.7259,0.055064322,15533065.5,0.944935678,16438225.23,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
484220,"Specialized Freight (except Used Goods) Trucking, Local",8398430.572,0.522766312,7666932.453,0.477233688,16065363.02,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
331210,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,8089573.546,0.504128811,7957066.471,0.495871189,16046640.02,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,3829369.404,0.239438803,12163733.42,0.760561197,15993102.82,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
519290,Web Search Portals and All Other Information Services,89599.79558,0.005606971,15890470.34,0.994393029,15980070.13,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423710,Hardware Merchant Wholesalers,8417714.696,0.536306989,7277987.336,0.463693011,15695702.03,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
322212,Folding Paperboard Box Manufacturing,3837270.923,0.245656226,11783220.33,0.754343774,15620491.25,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
324110,Petroleum Refineries,2164670.09,0.140554711,13236237.31,0.859445289,15400907.4,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
333996,Fluid Power Pump and Motor Manufacturing,0.0,0.0,15355273.1,1.0,15355273.1,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423930,Recyclable Material Merchant Wholesalers,6546060.201,0.429114584,8708746.891,0.570885416,15254807.09,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
331511,Iron Foundries,5043934.663,0.343476467,9641015.103,0.656523533,14684949.77,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
424690,Other Chemical and Allied Products Merchant Wholesalers,11510393.59,0.792642259,3011155.637,0.207357741,14521549.23,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,5450076.181,0.378761933,8939110.535,0.621238067,14389186.72,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
332812,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",6504147.694,0.454957664,7792012.6,0.545042336,14296160.29,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
322219,Other Paperboard Container Manufacturing,2620514.768,0.184993178,11544952.31,0.815006822,14165467.08,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
335910,Battery Manufacturing,2452473.824,0.182908539,10955723.71,0.817091461,13408197.53,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
331221,Rolled Steel Shape Manufacturing,2593572.583,0.193822905,10787573.36,0.806177095,13381145.95,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423910,Sporting and Recreational Goods and Supplies Merchant Wholesalers,2775501.628,0.213399351,10230637.38,0.786600649,13006139.01,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
531311,Residential Property Managers,7322621.491,0.568764156,5551996.954,0.431235844,12874618.44,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
721110,Hotels (except Casino Hotels) and Motels,5744026.416,0.449593098,7032029.193,0.550406902,12776055.61,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
332813,"Electroplating, Plating, Polishing, Anodizing, and Coloring",4239395.898,0.344558337,8064459.32,0.655441663,12303855.22,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
424990,Other Miscellaneous Nondurable Goods Merchant Wholesalers,7855518.742,0.642319587,4374403.722,0.357680413,12229922.46,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423860,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers,3796430.95,0.311356889,8396750.202,0.688643111,12193181.15,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
326220,Rubber and Plastics Hoses and Belting Manufacturing,4702137.501,0.386049571,7478001.672,0.613950429,12180139.17,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
541810,Advertising Agencies,4306399.657,0.354473015,7842337.988,0.645526985,12148737.65,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
326112,Plastics Packaging Film and Sheet (including Laminated) Manufacturing,1099407.826,0.091276747,10945366.52,0.908723252,12044774.34,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
332312,Fabricated Structural Metal Manufacturing,6086498.328,0.50620015,5937398.392,0.49379985,12023896.72,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
335220,Major Household Appliance Manufacturing,484805.124,0.042089945,11033507.02,0.957910055,11518312.14,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
424820,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,574310.6465,0.049934553,10926956.67,0.950065447,11501267.32,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423320,"Brick, Stone, and Related Construction Material Merchant Wholesalers",7019386.856,0.610739853,4473864.842,0.389260147,11493251.7,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
423220,Home Furnishing Merchant Wholesalers,5110776.42,0.455360653,6112802.921,0.544639347,11223579.34,Transportation Equipment Manufacturing,IC21,North Centeral IN SBDC
